90194313512,LITERAL,1,,,on ,17,__builtin.str,386,13648,13651,1,,ANY
90194313513,LITERAL,2,,,'date',25,__builtin.str,386,13656,13661,2,,ANY
90194313514,LITERAL,3,,,.,33,__builtin.str,386,13664,13665,3,,ANY
90194313515,LITERAL,1,,,"""Your reservation is pending — the admin hasn't set a date yet.""",15,__builtin.str,388,13692,13755,1,,ANY
90194313516,LITERAL,-1,,,True,11,__builtin.int,393,13869,13873,1,,ANY
90194313517,LITERAL,1,,,"""\\n── Admin Menu ────────────────────────────────""",15,__builtin.str,394,13889,13938,1,,ANY
90194313518,LITERAL,1,,,"""1. Add / Remove a vaccination center""",15,__builtin.str,395,13955,13992,1,,ANY
90194313519,LITERAL,1,,,"""2. Search for a center by name""",15,__builtin.str,396,14009,14040,1,,ANY
90194313520,LITERAL,1,,,"""3. List all users and reservations""",15,__builtin.str,397,14057,14092,1,,ANY
90194313521,LITERAL,1,,,"""4. Accept a reservation and assign a date""",15,__builtin.str,398,14109,14151,1,,ANY
90194313522,LITERAL,1,,,"""5. Logout""",15,__builtin.str,399,14168,14178,1,,ANY
90194313523,LITERAL,1,,,"""Choice (1-5): """,24,__builtin.str,400,14204,14219,1,,ANY
90194313524,LITERAL,2,,,"""1""",24,__builtin.str,402,14246,14248,2,,ANY
90194313525,LITERAL,2,,,"""2""",24,__builtin.str,403,14297,14299,2,,ANY
90194313526,LITERAL,2,,,"""3""",24,__builtin.str,404,14349,14351,2,,ANY
90194313527,LITERAL,2,,,"""4""",24,__builtin.str,405,14407,14409,2,,ANY
90194313528,LITERAL,2,,,"""5""",24,__builtin.str,406,14456,14458,2,,ANY
90194313529,LITERAL,1,,,"""Logged out.""",19,__builtin.str,407,14479,14491,1,,ANY
90194313530,LITERAL,1,,,"""Invalid choice.""",19,__builtin.str,410,14544,14560,1,,ANY
90194313531,LITERAL,-1,,,True,11,__builtin.int,414,14596,14600,1,,ANY
90194313532,LITERAL,1,,,\\n── User Menu (,17,__builtin.str,415,14618,14634,1,,ANY
90194313533,LITERAL,2,,,'name',39,__builtin.str,415,14640,14645,2,,ANY
90194313534,LITERAL,3,,,) ────────────────────,47,__builtin.str,415,14648,14670,3,,ANY
90194313535,LITERAL,1,,,"""1. View vaccination centers""",15,__builtin.str,416,14687,14715,1,,ANY
90194313536,LITERAL,1,,,"""2. Reserve a vaccination""",15,__builtin.str,417,14732,14757,1,,ANY
90194313537,LITERAL,1,,,"""3. View my vaccination date""",15,__builtin.str,418,14774,14802,1,,ANY
90194313538,LITERAL,1,,,"""4. Logout""",15,__builtin.str,419,14819,14829,1,,ANY
90194313539,LITERAL,1,,,"""Choice (1-4): """,24,__builtin.str,420,14855,14870,1,,ANY
90194313540,LITERAL,2,,,"""1""",24,__builtin.str,422,14897,14899,2,,ANY
90194313541,LITERAL,2,,,"""2""",24,__builtin.str,423,14940,14942,2,,ANY
90194313542,LITERAL,2,,,"""3""",24,__builtin.str,424,14994,14996,2,,ANY
90194313543,LITERAL,2,,,"""4""",24,__builtin.str,425,15050,15052,2,,ANY
90194313544,LITERAL,1,,,"""Logged out.""",19,__builtin.str,426,15073,15085,1,,ANY
90194313545,LITERAL,1,,,"""Invalid choice.""",19,__builtin.str,429,15138,15154,1,,ANY
90194313546,LITERAL,-1,,,True,11,__builtin.int,435,15322,15326,1,,ANY
90194313547,LITERAL,1,,,"""\\n══ Vaccination Scheduling System ══════════════""",15,__builtin.str,436,15342,15392,1,,ANY
90194313548,LITERAL,1,,,"""1. Register""",15,__builtin.str,437,15409,15421,1,,ANY
90194313549,LITERAL,1,,,"""2. Login as admin""",15,__builtin.str,438,15438,15456,1,,ANY
90194313550,LITERAL,1,,,"""3. Login as user""",15,__builtin.str,439,15473,15490,1,,ANY
90194313551,LITERAL,1,,,"""4. Exit""",15,__builtin.str,440,15507,15515,1,,ANY
90194313552,LITERAL,1,,,"""Choice (1-4): """,24,__builtin.str,441,15541,15556,1,,ANY
90194313553,LITERAL,2,,,"""1""",22,__builtin.str,443,15581,15583,2,,ANY
90194313554,LITERAL,2,,,"""2""",24,__builtin.str,445,15637,15639,2,,ANY
90194313555,LITERAL,2,,,"""3""",24,__builtin.str,448,15724,15726,2,,ANY
90194313556,LITERAL,2,,,"""4""",24,__builtin.str,452,15837,15839,2,,ANY
90194313557,LITERAL,1,,,"""Goodbye!""",19,__builtin.str,453,15860,15869,1,,ANY
90194313558,LITERAL,1,,,"""Invalid choice.""",19,__builtin.str,456,15922,15938,1,,ANY
90194313559,LITERAL,2,,,"""__main__""",16,__builtin.str,459,15958,15967,2,,ANY
90194313560,LITERAL,-1,,,"""""""
Lab 01 - Static Analysis using the Python ast module
Three examples, each built from real logic inside Project.py.
""""""",1,__builtin.str,1,0,119,2,,ANY
90194313561,LITERAL,1,,,,1,__builtin.str,6,124,134,1,,ANY
90194313562,LITERAL,2,,,ast,1,__builtin.str,6,124,134,2,,ANY
90194313563,LITERAL,1,,,"""=""",7,__builtin.str,11,386,388,1,,ANY
90194313564,LITERAL,2,,,60,13,__builtin.int,11,392,394,2,,ANY
90194313565,LITERAL,1,,,"""EXAMPLE 1: Simple Expression (ID assignment)""",7,__builtin.str,12,402,447,1,,ANY
90194313566,LITERAL,1,,,"""=""",7,__builtin.str,13,456,458,1,,ANY
90194313567,LITERAL,2,,,60,13,__builtin.int,13,462,464,2,,ANY
90194313568,LITERAL,2,,,"""new_id = max_id + 1""",9,__builtin.str,14,474,494,2,,__builtin.str
90194313569,LITERAL,-1,,indent,2,30,__builtin.int,16,550,551,3,,ANY
90194313570,LITERAL,1,,,"""\\n""",7,__builtin.str,22,742,745,1,,ANY
90194313571,LITERAL,1,,,"""=""",14,__builtin.str,22,749,751,1,,ANY
90194313572,LITERAL,2,,,60,20,__builtin.int,22,755,757,2,,ANY
90194313573,LITERAL,1,,,"""EXAMPLE 2: Loop and List (vaccine listing)""",7,__builtin.str,23,765,808,1,,ANY
90194313574,LITERAL,1,,,"""=""",7,__builtin.str,24,817,819,1,,ANY
90194313575,LITERAL,2,,,60,13,__builtin.int,24,823,825,2,,ANY
90194313576,LITERAL,2,,,"""""""
vaccines = [""Pfizer"", ""Moderna""]
name = ""Center A""
for v in vaccines:
    print(""{} offers {}"".format(name, v))
""""""",9,__builtin.str,25,835,951,2,,__builtin.str
90194313577,LITERAL,-1,,indent,2,30,__builtin.int,32,1009,1010,3,,ANY
90194313578,LITERAL,1,,,"""\\n""",7,__builtin.str,37,1146,1149,1,,ANY
90194313579,LITERAL,1,,,"""=""",14,__builtin.str,37,1153,1155,1,,ANY
90194313580,LITERAL,2,,,60,20,__builtin.int,37,1159,1161,2,,ANY
90194313581,LITERAL,1,,,"""EXAMPLE 3: Function Definition (_hash from Project.py)""",7,__builtin.str,38,1169,1224,1,,ANY
90194313582,LITERAL,1,,,"""=""",7,__builtin.str,39,1233,1235,1,,ANY
90194313583,LITERAL,2,,,60,13,__builtin.int,39,1239,1241,2,,ANY
90194313584,LITERAL,2,,,"""""""
def _hash(password, salt):
    return hashlib.sha256((password + salt).encode()).hexdigest()

hashed = _hash(""mypassword"", ""somesalt"")
print(hashed)
""""""",9,__builtin.str,40,1251,1404,2,,__builtin.str
90194313585,LITERAL,-1,,indent,2,30,__builtin.int,48,1462,1463,3,,ANY
90194313586,LITERAL,-1,,,"""""""
Lab 01 - Dynamic Analysis using the Scalene Profiler
Generates a memory- and CPU-intensive workload by exercising real
functions from the Vaccination Scheduling System (Project.py):
_hash(), _valid_email(), _valid_phone(), _valid_national_id()
""""""",1,__builtin.str,1,0,248,6,,ANY
90194313587,LITERAL,1,,,Project,1,__builtin.str,8,253,326,1,,ANY
90194313588,LITERAL,2,,,_hash,1,__builtin.str,8,253,326,2,,ANY
90194313589,LITERAL,1,,,Project,1,__builtin.str,8,253,326,1,,ANY
90194313590,LITERAL,2,,,_valid_email,1,__builtin.str,8,253,326,2,,ANY
90194313591,LITERAL,1,,,Project,1,__builtin.str,8,253,326,1,,ANY
90194313592,LITERAL,2,,,_valid_phone,1,__builtin.str,8,253,326,2,,ANY
90194313593,LITERAL,1,,,Project,1,__builtin.str,8,253,326,1,,ANY
90194313594,LITERAL,2,,,_valid_national_id,1,__builtin.str,8,253,326,2,,ANY
90194313595,LITERAL,-1,,,"""""""Simulates bulk user registration validation + password hashing.""""""",5,__builtin.str,12,361,427,1,,ANY
90194313596,LITERAL,1,,,user,19,__builtin.str,15,487,491,1,,ANY
90194313597,LITERAL,3,,,@example.com,26,__builtin.str,15,494,506,3,,ANY
90194313598,LITERAL,1,,,+2010,19,__builtin.str,16,526,531,1,,ANY
90194313599,LITERAL,2,,,10000000,29,__builtin.int,16,536,544,2,,ANY
90194313600,LITERAL,1,,,10000000000000,27,__builtin.int,17,577,591,1,,ANY
90194313601,LITERAL,1,,,password,22,__builtin.str,18,618,626,1,,ANY
90194313602,LITERAL,2,,,"""demo_salt""",38,__builtin.str,21,761,771,2,,ANY
90194313603,LITERAL,2,,,"""id""",17,__builtin.str,23,817,820,2,,ANY
90194313604,LITERAL,2,,,"""email""",17,__builtin.str,24,842,848,2,,ANY
90194313605,LITERAL,2,,,"""phone""",17,__builtin.str,25,874,880,2,,ANY
90194313606,LITERAL,2,,,"""national_id""",17,__builtin.str,26,906,918,2,,ANY
90194313607,LITERAL,2,,,"""password""",17,__builtin.str,27,950,959,2,,ANY
90194313608,LITERAL,-1,,,"""""""Simulates a post-processing pass over all validated users.""""""",5,__builtin.str,33,1034,1095,1,,ANY
90194313609,LITERAL,2,,,"""password""",15,__builtin.str,34,1113,1122,2,,ANY
90194313610,LITERAL,-1,,,"""""""Simulates a reporting pass, similar to list_users_and_reservations().""""""",5,__builtin.str,38,1183,1255,1,,ANY
90194313611,LITERAL,1,,,200000,29,__builtin.int,42,1311,1317,1,,ANY
90194313612,LITERAL,1,,,Total users generated: ,9,__builtin.str,46,1392,1415,1,,ANY
90194313613,LITERAL,1,,,Sample processed hash: ,9,__builtin.str,47,1433,1456,1,,ANY
90194313614,LITERAL,2,,,0,43,__builtin.int,47,1467,1468,2,,ANY
90194313615,LITERAL,-1,,,"""""""
Lab 01 - Dynamic Analysis using sys.settrace()
Traces real functions from the Vaccination Scheduling System project:
_valid_email() and _hash() from Project.py
""""""",1,__builtin.str,1,0,164,2,,ANY
90194313616,LITERAL,1,,,,1,__builtin.str,7,169,178,1,,ANY
90194313617,LITERAL,2,,,os,1,__builtin.str,7,169,178,2,,ANY
90194313618,LITERAL,1,,,,1,__builtin.str,8,179,189,1,,ANY
90194313619,LITERAL,2,,,sys,1,__builtin.str,8,179,189,2,,ANY
90194313620,LITERAL,1,,,Project,1,__builtin.str,9,190,229,1,,ANY
90194313621,LITERAL,2,,,_valid_email,1,__builtin.str,9,190,229,2,,ANY
90194313622,LITERAL,1,,,Project,1,__builtin.str,9,190,229,1,,ANY
90194313623,LITERAL,2,,,_hash,1,__builtin.str,9,190,229,2,,ANY
90194313624,LITERAL,1,,,"""Project.py""",21,__builtin.str,14,392,403,2,,ANY
90194313625,LITERAL,1,,,None,16,,22,579,583,1,,__builtin.None
90194313626,LITERAL,1,,,A ,13,__builtin.str,25,701,703,1,,ANY
90194313627,LITERAL,3,,, event encountered in ,22,__builtin.str,25,710,732,3,,ANY
90194313628,LITERAL,5,,,() at line number ,55,__builtin.str,25,743,761,5,,ANY
90194313629,LITERAL,-1,,,"""""""Mimics the validation step inside register_user() from Project.py.""""""",5,__builtin.str,30,841,910,1,,ANY
90194313630,LITERAL,2,,,"""demo_salt""",39,__builtin.str,32,987,997,2,,ANY
90194313631,LITERAL,1,,,"""student@iut-dhaka.edu""",29,__builtin.str,37,1108,1130,1,,ANY
90194313632,LITERAL,2,,,"""mypassword123""",54,__builtin.str,37,1133,1147,2,,ANY
90194313633,LITERAL,1,,,None,14,,38,1163,1167,2,,ANY
90194313634,LITERAL,1,,,"""\\nResult:""",7,__builtin.str,40,1197,1207,1,,ANY
