25769803982,BLOCK,-1,,,"print(""\\n── Admin Menu ────────────────────────────────"")
print(""1. Add / Remove a vaccination center"")
print(""2. Search for a center by name"")
print(""3. List all users and reservations"")
print(""4. Accept a reservation and assign a date"")
print(""5. Logout"")
choice = input(""Choice (1-5): "")
if ... : ...",5,,393,13863,14565,2,,ANY
25769803983,BLOCK,-1,,,,1,,413,14565,15240,1,,ANY
25769803984,BLOCK,-1,,,view_centers(),9,,422,14882,15240,2,,ANY
25769803985,BLOCK,-1,,,reserve_vaccination(user),9,,423,14925,15240,2,,ANY
25769803986,BLOCK,-1,,,view_vaccination_date(user),9,,424,14979,15240,2,,ANY
25769803987,BLOCK,-1,,,"print(""Logged out."")
break",9,,425,15035,15240,2,,ANY
25769803988,BLOCK,-1,,,"print(""Invalid choice."")",13,,429,15132,15156,3,,ANY
25769803989,BLOCK,-1,,,if ... : ...,9,,425,15035,15240,3,,ANY
25769803990,BLOCK,-1,,,if ... : ...,9,,424,14979,15240,3,,ANY
25769803991,BLOCK,-1,,,if ... : ...,9,,423,14925,15240,3,,ANY
25769803992,BLOCK,-1,,,"print(f""\\n── User Menu ({user['name']}) ────────────────────"")
print(""1. View vaccination centers"")
print(""2. Reserve a vaccination"")
print(""3. View my vaccination date"")
print(""4. Logout"")
choice = input(""Choice (1-4): "")
if ... : ...",5,,414,14590,15240,2,,ANY
25769803993,BLOCK,-1,,,,1,,433,15240,15943,1,,ANY
25769803994,BLOCK,-1,,,register_user(),9,,443,15568,15943,2,,ANY
25769803995,BLOCK,-1,,,admin_menu(),13,,446,15654,15709,2,,ANY
25769803996,BLOCK,-1,,,if ... : ...,9,,445,15622,15943,2,,ANY
25769803997,BLOCK,-1,,,user_menu(user),13,,450,15773,15822,2,,ANY
25769803998,BLOCK,-1,,,"user = login_user()
if ... : ...",9,,448,15709,15943,2,,ANY
25769803999,BLOCK,-1,,,"print(""Goodbye!"")
break",9,,452,15822,15943,2,,ANY
25769804000,BLOCK,-1,,,"print(""Invalid choice."")",13,,456,15916,15940,3,,ANY
25769804001,BLOCK,-1,,,if ... : ...,9,,452,15822,15943,3,,ANY
25769804002,BLOCK,-1,,,if ... : ...,9,,448,15709,15943,3,,ANY
25769804003,BLOCK,-1,,,if ... : ...,9,,445,15622,15943,3,,ANY
25769804004,BLOCK,-1,,,"print(""\\n══ Vaccination Scheduling System ══════════════"")
print(""1. Register"")
print(""2. Login as admin"")
print(""3. Login as user"")
print(""4. Exit"")
choice = input(""Choice (1-4): "")
if ... : ...",5,,435,15316,15943,2,,ANY
25769804005,BLOCK,-1,,,main(),1,,459,15943,15980,2,,ANY
25769804006,BLOCK,-1,,,,1,,1,0,1465,1,,ANY
25769804007,BLOCK,-1,,,,1,,1,0,1472,1,,ANY
25769804008,BLOCK,-1,,,"_hash = from Project import _hash, _valid_email, _valid_phone, _valid_national_id
_valid_email = from Project import _hash, _valid_email, _valid_phone, _valid_national_id
_valid_phone = from Project import _hash, _valid_email, _valid_phone, _valid_national_id
_valid_national_id = from Project import _hash, _valid_email, _valid_phone, _valid_national_id",1,,8,253,326,7,,ANY
25769804009,BLOCK,-1,,,,1,,11,329,1004,1,,ANY
25769804010,BLOCK,1,,,"tmp0 = {}
tmp0[""id""] = i
tmp0[""email""] = email
tmp0[""phone""] = phone
tmp0[""national_id""] = national_id
tmp0[""password""] = hashed
tmp0",26,,22,799,983,2,,ANY
25769804011,BLOCK,-1,,,"hashed = _hash(password, ""demo_salt"")
users.append({""id"":i, ""email"":email, ""phone"":phone, ""national_id"":national_id, ""password"":hashed})",9,,20,640,989,2,,ANY
25769804012,BLOCK,2,,,"tmp2 = range(n)
tmp2.__iter__()",5,,14,450,989,2,,ANY
25769804013,BLOCK,-1,,,"i = tmp1.__next__()
email = f""user{i}@example.com""
phone = f""+2010{i % 10000000:07d}""
national_id = str(10000000000000 + i)
password = f""password{i}""
if ... : ...",5,,14,450,989,2,,ANY
25769804014,BLOCK,-1,,,"tmp1 = tmp2 = range(n)
tmp2.__iter__()
while ... : ...",5,,14,450,989,3,,ANY
25769804015,BLOCK,-1,,,,1,,32,1004,1151,1,,ANY
25769804016,BLOCK,1,,,"tmp4 = u[""password""]
u[""password""].upper()",13,,34,1111,1132,2,,ANY
25769804017,BLOCK,-1,,,"u = tmp5.__next__()
tmp3.append(tmp4 = u[""password""]
u[""password""].upper())",12,,34,1110,1148,2,,ANY
25769804018,BLOCK,-1,,,"tmp5 = users.__iter__()
while ... : ...",12,,34,1110,1148,2,,ANY
25769804019,BLOCK,1,,,"tmp3 = []
tmp5 = users.__iter__()
while ... : ...
tmp3",12,,34,1110,1148,1,,ANY
25769804020,BLOCK,-1,,,,1,,37,1151,1283,1,,ANY
25769804021,BLOCK,-1,,,,1,,1,0,1217,1,,ANY
25769804022,BLOCK,-1,,,"_valid_email = from Project import _valid_email, _hash
_hash = from Project import _valid_email, _hash",1,,9,190,229,5,,ANY
25769804023,BLOCK,1,,,"tmp0 = os.path
os.path.abspath(""Project.py"")",5,,14,376,405,1,,ANY
25769804024,BLOCK,2,,,"tmp1 = os.path
os.path.abspath(__file__)",5,,15,411,436,2,,ANY
25769804025,BLOCK,-1,,,,1,,19,442,796,1,,ANY
25769804026,BLOCK,1,,,"tmp2 = os.path
os.path.abspath(code.co_filename)",8,,21,512,545,1,,ANY
25769804027,BLOCK,-1,,,return None,5,,21,509,635,2,,ANY
25769804028,BLOCK,-1,,,,1,,29,796,1039,1,,ANY
25769804029,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804030,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804031,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804032,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804033,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804034,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804035,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804036,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804037,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804038,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804039,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804040,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804041,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804042,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804043,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804044,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804045,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804046,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804047,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804048,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804049,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804050,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804051,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804052,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804053,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804054,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804055,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804056,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804057,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804058,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804059,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804060,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804061,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804062,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804063,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804064,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804065,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804066,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804067,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804068,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804069,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804070,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804071,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804072,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804073,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804074,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804075,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804076,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804077,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804078,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804079,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804080,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804081,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804082,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804083,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804084,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804085,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804086,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804087,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804088,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804089,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804090,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804091,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804092,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804093,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804094,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804095,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804096,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804097,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804098,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804099,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804100,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804101,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804102,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804103,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804104,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804105,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804106,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804107,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804108,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804109,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804110,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804111,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804112,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804113,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804114,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804115,BLOCK,1,,,<empty>,,,,,,1,,ANY
25769804116,BLOCK,1,,,<empty>,,,,,,1,,ANY
